epoch,train_loss,val_loss,val_iou,val_dice
1,0.6495027229669849,0.4120294524327319,0.44988623304662023,0.6144745609043556
2,0.407789857852352,0.31747469377583154,0.5454792905197458,0.7007884901111553
3,0.341914578842703,0.26167404135163713,0.6099277852165756,0.7539127813927016
4,0.3060923600051928,0.24779415617434228,0.6266189051680804,0.7669557245037861
5,0.2839722154986106,0.23853533004724414,0.6363896539379819,0.7745906529806211
6,0.2660501246124282,0.2497317652507604,0.6223023672503155,0.7636358169308245
